tmdbId,poster_path,runtime,budget,popularity,revenue,vote_average,vote_count
56014,/2VnmMouiWJ4MrQ2EjGP2yyThubJ.jpg,113,0,5.146043,0,5.5,149
59570,/ieB5A15jQtCOEo1goc73jl27Oxz.jpg,95,0,4.832601,0,6,107
58453,/kESSnXxL11PpBn0pkfK2FSoZjrO.jpg,,0,0.335542,0,6,2
60650,/eixex1wc431fwz1HAVuxPvhVRc4.jpg,105,0,0.808765,0,6.5,12
145872,/aUGyChAwEOyPYwaFzFHXKbF3Ih6.jpg,0,0,0.081611,0,5.5,2
56400,/afyQkDbdxhWIeU3mMDK9aLSyPmC.jpg,104,0,1.062729,0,6.1,13
58531,/uAEg6yhJpPB6ObYIYgEf1vT1JNL.jpg,88,0,0.389291,0,6.7,3
72057,/f5NGjykFU9X1eMzzZ21yrZuKlNn.jpg,105,0,0.360795,0,7,2
123375,/5ix3YgG2luFMpNnAZyIjS22wjYw.jpg,89,0,1.197777,0,4.8,5
160844,/rkXvAMxoIYzGISX5zFV805tA9jt.jpg,0,0,0.126154,0,5.3,3
49850,/jE2b7aojjGkLdzPZFbseyeBoMRD.jpg,105,0,1.462024,1700000,6.4,22
169692,/qBrPy9nvaV1QAr7MIoTdAM8YCtZ.jpg,90,0,0.430112,0,4.8,6
137315,/79243gu4sBZfSJjSZRN1rafedEE.jpg,102,0,3.211308,0,7.1,59
219067,/gkfpF9ElJacFGFfpNucArYz1Ix3.jpg,,0,0.016145,0,0,0
166262,/css4wMaEzxLyxyZqpLvS8S1dIZx.jpg,,2700000,0.263761,0,4,5
141810,/dtHiWt8bxgnwVfVFnlWiE8XnwYp.jpg,100,0,0.409337,0,7,9
162282,/yJ6UronNTa3o2VaYnwakiJNoqKe.jpg,120,0,2.59776,0,6.6,33
58013,/oVwDjF4Cpb0y6MWPysZcv4XzNjg.jpg,100,0,3.670624,0,5.8,185
146364,/tG54MHxEBXiFfkc1hFVgumjRxxR.jpg,100,0,0.536977,0,6.6,7
238705,/sRSP8uOffIJ0gZtF2CAx0fqQd8T.jpg,0,0,0.116686,0,8.3,2
195544,/oi05jaMnXF0qdCLsXEAfRhgcSDD.jpg,94,0,2.51699,0,5.9,47
171826,/kwf0X18YtAQzNxBnBkgQpAMJzuM.jpg,0,0,0.950908,0,5.8,11
175116,/6BDBY3Xhwroe4b0LkJf75xoZTOm.jpg,0,0,5.566747,0,5.9,73
156547,/uCy1K0LgRIzVqEV78dnUW0zhLVj.jpg,0,0,3.972868,0,5.8,61
158182,/kDFoov2n1I9h45q8pRztHIhVRt8.jpg,109,0,0.490065,0,6,4
184681,/7SsBnQmmcUvzUcqmLbsrOqwn7F6.jpg,83,0,0.016443,0,0,0
270479,/6gcPRKVPb1Dkj2SFgV61jinnIYN.jpg,,0,1.793601,0,6.3,43
178915,/8zt4AsIHlFhZ3OB2l8lSjY27ytw.jpg,100,0,4.709454,9500000,6.1,133
186982,/d3N416h8iVDDSlBd2Tt8ijMdm6q.jpg,0,2500000,1.028915,0,5.7,18
182415,/5ulpYB3idv7Gf6CLqUxvY1JDKlW.jpg,0,0,5.665259,0,6.3,153
169069,/clzUxPwP8DFX9i16ttD9ZFmBJdO.jpg,0,0,1.229133,0,4.3,9
201010,/aLExpbzKFLkzMGgO6CZxTGYGls2.jpg,90,0,1.971406,0,6.3,9
58204,/28p9Gt6V9CsvHVTkfpxakg9mP7C.jpg,107,0,1.464137,0,6,20
250219,/zmW8zQHZn0vOCe3Eh7tLaYrWcBS.jpg,100,2000000,6.592949,0,7.4,327
249457,/gWsk4GOCOlpFDzKgYPb8HiFmuX5.jpg,0,0,1.585518,0,4.5,29
191820,/6JmXz1HPvjfNThPqiAWBgMIhKHX.jpg,122,0,4.352904,11294,5.8,37
153774,/6621plCrlLbjV5LfFOs3MPV217N.jpg,94,0,1.051148,13983,5.7,9
262789,/jIAqmkMndnwlpvKUKWNtnd9bHQ6.jpg,91,0,2.193513,0,6.9,46
24243,/rO8kEz69Q12d3op4oNo5Wcd0ODS.jpg,100,0,0.686956,0,6.3,18
247218,/r7L3fNxqYqZ730bwhqGCRc5jfYw.jpg,0,0,4.40496,0,6,111
231565,/kpyMqv1y1p2Yyj1w0ZrC9r54net.jpg,0,0,0.361771,0,6.6,9
197089,/e9iLrL85gImePFeOSELi8V760N9.jpg,104,0,1.254597,0,5.8,10
215628,/4azKJDEzX906QYWG0sjeQPflPjw.jpg,83,0,0.637629,0,3.7,3
226936,/5NgpHJq2WNLPahmr6KPQ4DEsOWu.jpg,84,0,4.195326,0,4.5,84
234356,/nbkRlZP89kCC9dK3dOql8Jlm8P8.jpg,0,0,1.875188,0,6.4,27
56853,/p5UIXhrR47jkb8Lqe3RIrCeE93m.jpg,170,0,0.796792,0,5.8,6
228290,/423mYrv4iVdR2bbaKktcD7xnykm.jpg,0,0,1.839066,0,5.2,21
235208,/cicrBXHw4OH7p9BJAGoh84F73HE.jpg,0,110,1.497667,0,6.4,5
287935,/57nfnYI0Fy43YYN593Myf3yPeKn.jpg,120,18000000,2.355806,0,5.8,18
301272,/snaZmtMeKCBGkW7IpZZieAqRi9Z.jpg,0,0,3.786727,0,5.9,94
262785,/xCiNDl6QHAPrPVxzkhIelvfKcRG.jpg,,0,0.125804,0,5.8,2
348544,,86,0,0.00353,0,0,0
38328,/515hxKQmaKyxfO26ssf1SU5skxo.jpg,100,0,2.105611,0,5.6,46
57112,/ks7s6HUvHud2Ik4fOJSCDlW4pMc.jpg,0,0,5.038131,0,6.6,183
42808,/erqqhIZ3MbIPy4rTKl6OBKPI0nb.jpg,115,0,0.921548,0,6.8,13
58703,/iziDRTcXVPLqFv13ayshEh5SCBe.jpg,0,0,0.237707,0,7.4,10
57110,/8tKMPY8SGyeyxamrvThgX2FvLMT.jpg,92,0,0.248596,0,7.2,6
58714,/87WTfyfDV9d0CVjO0h50qaBfpDE.jpg,,0,0.964569,0,6.6,15
62349,/zckJMG13bAPOmv7vH6R7NMk5VhY.jpg,,0,0.351224,0,6.8,3
84739,/cmc9OqPhwJe8esYalP4EfvDZSAE.jpg,113,0,0.143174,0,6,3
42675,/sHSNejR3GY0X2zDx4aMzYRX7Ica.jpg,0,0,2.025901,0,5.4,39
56994,/eUMFS1QAS8f9GgmNI3skF3hEcFA.jpg,103,0,0.578479,0,6.4,8
51917,/yzxREOPykEnUMAGsDYmUwKefsOn.jpg,117,5940000,3.372144,4250000,6.5,65
56974,/caUr7mzyjCjCBmnX04GbNsayeRs.jpg,0,0,0.943728,0,5.5,10
23619,/otj0SfVNvZ91xMHonzGENTbrHbZ.jpg,111,0,2.767783,0,7.2,51
58011,/uJzJPJAcMDkMlQka1NdZwkehYx4.jpg,120,0,0.516496,0,6.5,5
58400,/irGylTvNJESdEc2UiI5KGLEzA9L.jpg,89,0,1.597821,0,6.9,24
15681,/by0tfIZCFm9sEietXBvifFUx2eY.jpg,120,10000000,5.048144,0,5.4,101
53957,/ukSWukGy08LyvP7Dh80JfZweaPN.jpg,98,0,4.314133,0,6.6,83
56339,/bEuXdvaJhNNUv2dBmSVxKbHUAdW.jpg,96,0,4.388407,0,5.6,99
35554,/4hUvmgjtr6VP9DpXMe8gaTS5qki.jpg,99,0,6.40477,0,6.5,299
58060,/8Ju6U6xi32z64217NhrxK13pmI4.jpg,110,0,0.465041,0,6,11
78854,/hIATmX1MLkCeewgU561xEimAuPE.jpg,0,0,2.125994,0,6.3,49
62029,/6epL9SLRdZPTcgUCdipVK2qg7tB.jpg,102,0,2.353858,0,5.7,24
105884,/ty70YR4PAV7Zxn3iLz6oGsMwr2y.jpg,0,0,0.283765,0,8.5,4
165550,/akKfL5Cj3qXhUcyvhc5JQKrgzq8.jpg,103,0,0.992281,0,3,1
85009,/6TX5DCYJGAkh4PQMPB98c8PB7TX.jpg,100,0,0.332156,0,6.5,1
18441,/uyFGpzNkVSaaRquqmAcoPqu9INQ.jpg,107,0,0.946641,0,4.4,17
292988,/fomPrgdWs7LPRWTgOBaiGfmoDU2.jpg,82,0,0.742753,0,5.5,6
273511,/44T9uPS7awyVXm3HTb1hyaMNrBD.jpg,97,0,0.459575,0,4.4,9
80473,/lYbV52YQ817oxOzDYI1d6EukM6f.jpg,93,0,0.481012,0,6.7,3
257975,/vKKj3irVdSNHmF900sy1xGdT6r0.jpg,105,0,0.530841,0,4.3,2
301748,/jso5UCtnkYvydHlCuAZ5v8c1Zj7.jpg,96,3300000,3.436499,45000,4.1,9
82115,/tcsE2jyKwJiy8PutFMy8QDRRTj3.jpg,83,0,1.213249,0,4.4,21
89847,/n8qmWCjlAd4oqTyGl2IN6rjT6ll.jpg,80,0,0.475206,0,6.1,5
273084,/fqra4MPsic6aQHzMR7Qc6HWib2l.jpg,80,0,0.543602,0,9,1
128625,,0,0,0.10101,0,0,0
191094,/xmSyETSbaLBcgXsE1CT3hr2Y9VS.jpg,85,0,1.903961,0,3.5,12
38162,/mby0ytAi6esvnpGjo0ANR8Wveqb.jpg,140,0,0.594651,0,0,0
290235,/2wTz1A17tKXI3Aw4ZJ9Gzo6s7Sy.jpg,87,0,0.147431,0,4.5,8
129530,/lWYpauIOdtgJ9iv8n7FleJVIwal.jpg,91,0,0.57077,0,5.1,4
28741,/aQZmnPjDeQI9yed6DEnT7DOIMfP.jpg,97,0,0.404425,0,4.3,3
219645,/7ohk8qgRSSxmZS42D0WDf5NelRP.jpg,96,0,1.103071,0,4,2
124054,/ybIfaP4VOW25FxA2PfyejYgor2T.jpg,90,0,1.218973,0,2.8,9
348574,,97,0,0.011778,0,0,0
336560,/uW00HpMQZcd3ysldRJmRUbFX4Yf.jpg,92,0,2.123698,0,4.7,23
292607,/zj4Q1sqovVcUp8hzS9kGVWO4kuK.jpg,96,0,0.880642,0,7,23
45939,/i6xfl4dYAISmejama1Y5FLdcUlG.jpg,97,0,0.474205,0,6.1,4
299245,/rCcmr3PqKohsjl7SlsTRZF0WcUF.jpg,87,100000,7.51505,42664410,4.9,370
78339,/2fO50rd10SzqMpXe1UJespviS65.jpg,70,300,0.473176,0,4.1,12
51986,/tP4gZTSHzKE7ct1HWBEeFYWum0k.jpg,100,0,2.177699,0,5.4,14
239417,/ujUOqBgPOfYTNCZ2CE0G2ntxg7D.jpg,104,0,0.080188,0,7.3,2
280512,/qluePprxbZhOkjygjuksiOQM2ED.jpg,61,0,0.453289,0,6.7,3
295368,/fnJ60Ek4SPrleH6ZqG2pA52XZ7e.jpg,60,0,0.138257,0,5,2
64943,/1W1fWbvO0Ncad9OAUrizYZ9kUYs.jpg,115,0,0.738416,0,6.7,6
266353,/TBz53Eqn7ATtJ9IyTlNQZrkebu.jpg,94,0,6.07112,0,6.1,58
240566,/7WHB7LPTBEfEa3jnydP8HqixyPI.jpg,116,0,3.527196,0,6.5,36
53851,/8ziEOnaTzZiLCR9cRVh4m5UQ18A.jpg,80,0,0.039214,0,6.5,1
17048,/nAwkUWEgZdttkWw7DwrjiG0aR6t.jpg,90,0,0.14692,0,7,1
224908,/160Us8LPv3mMbNeS20dX5OGau6C.jpg,91,0,0.562195,0,4.5,30
63438,/w5hz6tpX3aBKaIGm8N6CmOuYPst.jpg,117,0,0.011656,0,4.3,2
295279,/gCDN95PJKfDSAqdsIzmoup7VvNv.jpg,138,0,0.438368,0,6.8,3
277687,/iUTioBVHXkogASkS7uV8Gh04laW.jpg,84,0,1.892877,0,5.3,11
110447,/oZ9AknTsiny6CzK6Dztyb8SMODZ.jpg,115,5700000,3.616134,0,6.7,16
326139,/b20pERGCn4SV4QLIeWMdTM4FAtE.jpg,104,0,1.008265,0,7.8,4
19560,/1Bn8x8unTKnysriOkqHCzge5Cg3.jpg,89,0,1.789607,0,4.7,11
117700,/if6vsEs9NQSK58c2NSwwzbV0zM0.jpg,88,5000000,1.270417,0,2.8,3
89870,/487hxiTt0RJ49oJ81DgCbeOtWDw.jpg,0,0,0.228859,0,6.8,6
40039,/gQVt9Lod4yKkgaJ9xA332dpkZue.jpg,94,0,1.831412,0,4.3,26
43200,/cNCJtvVkWSZiFnv4tYE8SvruDr.jpg,105,0,3.107762,0,6,70
22335,/aUEyTgIHjZbX1YPQwtVU5OUEDMW.jpg,82,0,1.871453,0,4.3,15
228101,/aIO0sUuOL2LKsY9hV2VAG2uMJbp.jpg,0,2000000,1.423913,0,5.3,15
23717,/cz9DHLSN7sMw0DeIQlnqWi9j5i4.jpg,168,0,1.088775,0,6.1,7
58195,/siBws71zvET0nT5jhIPfUizzyam.jpg,82,0,0.588541,0,6,9
70570,/zW7Ne8PNUURfu1rF1kwQgegN4O7.jpg,87,0,0.005892,0,0,0
18618,/r6nm7yutD7THlmsPibKOSJRU6vF.jpg,93,0,1.409533,0,2,2
54155,/1RstWWmiaYG0FOAD6YNHMAvePtr.jpg,90,0,0.5223,0,6,4
284362,/c0vQXiTwiHrDamg1gfRlF3OB9Op.jpg,0,0,0.120001,0,5.7,3
293299,/qJ9ouIj4wN24asvKTUSAcJnSfrT.jpg,6,0,7.365663,0,8,420
44869,/vUjpZ1l5ffZ3LjYTTOspAsvuMho.jpg,135,0,0.370546,0,2,2
39318,/1w1MS2Je25vh0KbUiGnssBxTRI8.jpg,92,0,0.677904,0,6.8,5
102038,/uPEqAkh3u5f20FGzLdyHGXj4vhw.jpg,106,0,0.943944,0,5.3,3
338353,/qQLs7mDSDhbcxVpZbgC7etgu9Rn.jpg,93,0,0.597879,0,6.6,8
29737,/l0vow3eaTpuYPAEpEoKG3gSuWMj.jpg,96,0,3.558626,0,6.4,5
176867,/tsaBRrh2mEONP3CP5f1ad3gezWx.jpg,83,0,0.007722,0,0,0
77641,/1YUGslK8cp712LNUcLZqb6S4tf4.jpg,90,0,0.213998,0,5,1
293901,/11L9QAqQaZuqQgeM25nfSLT5wDN.jpg,85,0,0.955792,0,3.5,11
115260,/7HwvSNL9N4zR6kgIKlFL4OJhXDj.jpg,75,0,0.340143,0,5,1
58903,/8m7csLmzRSpBSUxo7FgEFtVlFIu.jpg,97,750000,5.475876,0,4.7,20
286657,/4idLrxYRV5gBR0t4nlqYhC5PnCh.jpg,86,0,1.584846,0,4.9,26
127594,/jrHI3AiAa4XCccsceW3asjXOzCL.jpg,91,0,2.475546,0,4.8,14
28450,/vgc6jEIgXjatGvajTSzRl3F4vMS.jpg,82,0,1.207963,0,4.4,11
166161,/nG1WdvRSc9JRT8OyraGBUgocOMN.jpg,90,900000,0.834734,0,3.7,5
211528,/mM1SFwQngADJZvtT1Mx9sZF4K9H.jpg,86,5000000,2.276378,0,5.9,12
40012,/fmMHsbEbjabwP9vlEPE3xhfj6j4.jpg,100,0,0.041153,0,5,1
82136,/81rpnMWWN3CqHMaLKFveBL1edkk.jpg,99,0,1.999297,0,5.9,8
238358,/nYPRSz2WIvhYElHB1JMKd5cGxjx.jpg,80,0,0.086426,0,3.8,2
226792,/nFlVrmIoge1yXqDOucXdhCnyXkk.jpg,81,0,0.745203,0,3.3,3
41345,/otfAeskPNqnkfJIr21GTeEFNNuw.jpg,90,0,2.792314,0,5,29
172390,/cfpRCMOinc1Fq47Bs2WI86rR3rK.jpg,90,0,0.834604,0,4.6,7
335970,/A9lBzMw1tOtMb8QZ2kob1edS8tf.jpg,107,0,4.625603,0,4.3,45
26948,/gxiN8nCIyYvA1wgmwBaUqgMulAl.jpg,80,0,0.400267,0,6.3,2
320433,/pJNsamiIWFH6EJwKMl8mvJkSxP7.jpg,97,0,0.68636,0,3.5,3
283201,/mxz6HWdhzdyRe9WuQDouLFa6tZx.jpg,102,2489400,1.310166,0,5.4,21
54392,/nXPdlR0SzomINpBC9c9me3eUftF.jpg,84,0,2.094507,0,7,18
279144,/ssAKVvGKBbgg61ftVbkzHrXQcVX.jpg,105,0,2.72378,0,6.7,49
85643,/wiR0xqPr8JBXYoZ55FvHPPHhsDk.jpg,50,0,0.074231,0,5,1
119801,/zlETzJN2jbUCGm5oeQdDZAlDhjt.jpg,103,0,1.297068,0,0,0
49418,/mVVS5nEnnlxAjxk6Wz8Fu1qSrxY.jpg,106,0,1.276059,0,6.5,18
28561,/AkpAOuEj8cMrHXVHHeP0yCeGDOB.jpg,73,0,0.501461,0,4.9,5
290672,/y1SQHyLT0YM4enqeXFfl8tBLOtX.jpg,0,0,0.616132,0,0,0
250622,/u7TEiazVkXnRI1zupfdLJAHw5d4.jpg,105,0,2.115772,0,4,10
2166,/2JU461VrEjmYaqiEVRz0Mla5Ih9.jpg,86,0,1.537225,0,3.8,7
198521,/n7jgKYUoR50vM4GA5WMODuz7hei.jpg,90,0,0.531228,0,7.8,4
107352,/7SIZ35uHPAZEmIAOh5NswtxrF9k.jpg,78,0,0.890514,0,6,1
197491,/fSy9Pc2dVCQ3peCv7TNqgcw1CpW.jpg,98,0,0.175738,0,6,1
133469,/fyp1FsHk1zRSCqR2D9zpMY1x8yJ.jpg,97,0,5.159723,0,4.9,199
114887,/mvE30Mq6U8MF4qeo9zKgJmaQ7J4.jpg,70,0,0.671027,0,8.3,13
20389,/5WdcBrKW5rkweHp1NTRmz5187Pi.jpg,114,0,0.734874,0,4.4,4
86154,/3C8CBpGPpKd6GD7KwEDIfm1Hf08.jpg,117,0,0.336344,0,4.3,4
29466,/mFFf6bAyUX5slOHENhOIIPUenz4.jpg,83,0,0.149622,0,5,1
14096,/pA9fSsyqdEtlqlShK3pLh50k7up.jpg,85,0,0.156075,0,6,3
41002,/1cjSfMYpW1DA97oH2ijXEc6WIrF.jpg,100,0,0.505268,0,6,1
39535,/ePqZ8SzTJHNZj5sYwoyxfZJ85BI.jpg,91,0,0.000578,0,0,0
13296,/7xHm89MEA5CvYvXMaU1MHF6sr5g.jpg,122,0,1.366833,0,6.5,15
95862,/99T0aheNONwlEgeAae7vUJRv67G.jpg,74,0,0.040144,0,0,1
181850,/dmJ2Y1erCiKJetRzjTUeqV5vtaW.jpg,123,0,0.218585,0,3.8,2
73203,/bk5vQNns4oS8lnaKDLe22G7YuHb.jpg,87,0,1.342408,0,6.2,21
34098,/eVYKvIylPIAIW5GOoERrxurb9RK.jpg,85,2000000,2.76411,0,5.2,35
29260,/6WDgQn4H0KH7Auw4AsHXzI45kZV.jpg,78,0,0.821465,0,5,4
35951,/3d6cGuf2cAFae8iTI0RvyYwUSHD.jpg,83,0,0.005225,0,0,0
47410,/8wyokj9en0u1HZVY7f2Ubp4xgl9.jpg,95,2000000,1.067135,0,5.2,5
43533,/pO1fc0hrIhEFdZeywzmzYjDBDbq.jpg,68,0,0.510815,0,4.7,5
79526,/a6QSpYMf73IoVqp8gCz96QtWoBw.jpg,110,0,0.18933,0,4.8,4
231263,/n4zTYV2wLpwHqZ8Y5xWThOAQiKK.jpg,71,0,0.201735,0,5.6,5
120475,/5e2e9BilHSsce5JWowtwLwqoAYC.jpg,20,0,3.2213,0,6.8,64
87593,/xqNYzv2YUJ9huAmgZ4xdTCWgPTA.jpg,36,0,0.072106,0,7,1
132894,/t3t34zS1xpMXVXxF5Z6JtcXrNI5.jpg,86,0,0.635069,0,4,2
95758,/fzEBMaUhnKUR74eGWto66clyCup.jpg,80,0,0.221335,0,8,3
347688,/tzzr3uxJWsTJ87femNLvgi56a88.jpg,79,0,1.335477,0,7,18
120589,/uaIJbbkEv4MvECSQiFBZoC0bugs.jpg,84,0,0.621114,0,5.2,3
323383,/knG8QuT5Iebp3hvTP5Vi6WCov1A.jpg,88,0,1.286626,0,4.9,9
207699,/zcCPI38IQh4CNiGlGh7L5HLpehn.jpg,94,0,0.476227,0,3,4
47447,/n8NzRoA8hwV5kwUQFEMCqm3BLKC.jpg,110,0,0.844574,0,5.5,6
46230,/bK3wqPQPj5JGq56bJCtyzJkBAzF.jpg,93,0,0.025088,0,6,2
60843,/zQJfaP4aXMshACv0CpML7Gqvuky.jpg,47,0,0.191879,0,7.7,5
53315,/Ar8cvkv3ByCY6JQ5e6W8StnQT8X.jpg,99,0,0.086266,0,10,1
60002,/7l6BCqJKhlELBCwxSqqfqdMdkV4.jpg,0,0,0.172008,0,4,1
71763,/kxSVajcmLUd8yNPrt1YjXI0cpJ1.jpg,83,0,2.753526,0,5.6,5
45511,/7S77qofHtCrrS049bpnXwdgslzs.jpg,92,0,0.15228,0,3.5,4
31991,/7njA2RUDlNSOWLrLSy3YfizQ5Ib.jpg,90,0,1.089383,0,3.9,7
316637,/q0HOHTDGxaL9KuFuBt8aAT12e0R.jpg,124,0,0.048302,0,4,1
21214,/ifBNH5CPIqkW8vdvXFoJ0fIWWZs.jpg,88,0,0.616565,0,4,1
70583,/9F6qZ7xX1GvEcjCpzlDPMPsWQXx.jpg,82,0,0.30596,0,4,6
83473,/npcd3KUTozDBXADpro34gfnq7yP.jpg,90,0,1.001794,0,4.2,11
20012,/fcSXG1gMfFgWcsMAEBEIt9J6UE4.jpg,93,0,2.421893,0,3.8,5
31954,/g7B49lQZPIsEUY80V0h1gvUnAvy.jpg,92,0,0.416792,0,2,2
132137,/86O7jvV6GVslbTYbp9dPwuE5e8w.jpg,93,5000000,9.476537,0,5.3,57
51938,/aLiUq42tjZaQPKOMcwmb7P1xlV0.jpg,90,0,0.480656,0,5,1
70351,/1lWhG9UZ1kITYnCxPwTFC3pOqSJ.jpg,104,0,1.267372,0,5.1,4
131116,/8G7xj3d2iVbC6zyhAmHkkkI6wtG.jpg,105,0,0.719288,0,7.4,4
79247,/qBSbvkroEqaGKgdVKvoF1lx5ZXk.jpg,85,0,0.143968,0,5.7,3
65696,/xnBTy3ecZiLGApixc9dZFlm2kBm.jpg,97,0,0.325635,0,4.8,9
226702,/9J7K5bgkeZTx23kLvjhSjj7uHlB.jpg,100,0,1.027157,0,6.5,11
38141,/ueOuZpYzm3zEHceGFeKInDuHkSt.jpg,95,0,0.515717,0,5.6,5
116997,/c9yCR2ZuCBSdcvpvaeV8Ydcrk8E.jpg,96,0,0.534422,0,8,5
34334,/tky1NpcXYsgtc1KtrePLYbQTBM5.jpg,89,0,1.645769,0,6.3,15
262517,/1wzDVP0fc1dHeJhgTgY8xhTWrro.jpg,76,0,0.069819,0,5,1
315575,/1HjgRgRgGkB01OwlVDhZt7ehE5L.jpg,123,0,2.64619,269144,6.9,55
12578,/dAlmIvnFtCcfbsdba1EfuP3epV.jpg,123,0,1.596736,0,5.8,5
204016,/oihzfgyg3zhwK01oSVPIYezGEyp.jpg,75,0,0.311242,0,7,4
182560,/1z7Bxnxi1lgO0ksc6peI4UssEPf.jpg,113,20000000,9.188583,208588,5.7,488
48751,/m0YkuiY4EiSTlZ9nj4uIj9BTDpu.jpg,0,0,0.634779,0,5,2
3602,/hYMAHn28MCkgbTBQom3UmvzUYhN.jpg,92,0,5.223401,0,3.8,82
78210,/ieOwnIRhRxDmxqCzhc6mRPK6LKL.jpg,85,0,0.150525,0,5.8,3
61638,/mBOJppwdFVO8yGJNVGihchwgnOA.jpg,176,7000000,0.470574,0,6.1,4
77939,/uqEVkw68iMBs0HxQuw0rIQDqPQt.jpg,0,0,0.10775,0,9,1
55853,/gEK2JAeNLypfC479VB2X23myG34.jpg,160,0,0.098918,0,6.5,2
44508,/hUhNF84HRdfe812FKcGEKzHeU7c.jpg,83,0,0.113458,0,6.7,3
103753,/5RFkaNYrriV8epV2IzriWjZV942.jpg,89,0,2.576978,0,6.6,30
214699,/9uW3kxzgS94itlI1kY5yunig0S9.jpg,181,0,1.00E-06,0,0,0
142373,/faOxX5RLmuZV6MOos7pwu8FCMrJ.jpg,160,0,1.153977,0,7.7,6
142374,/dKdX7L3UxMSTniQPRccxPmX6UL0.jpg,176,0,1.006711,0,7.8,5
65040,/ycqYp5SMXsDTLfBrMTSwYHL4s2T.jpg,169,0,0.25447,0,8.1,7
77673,/aGbCNaJEbtc2lJbawyt1e8Tfowt.jpg,104,0,0.948754,0,5.1,9
259963,/154Ji5Whk6wl5Ki4chwqW8Uhy4F.jpg,88,0,5.7396,126150,5.6,94
54734,/v9OMooMe2Dewg2wl16zncBdKyP1.jpg,53,0,0.54473,0,7.4,7
54743,/eVKOpyDaYu8l6UODtTTjokZE0JT.jpg,53,0,0.589301,0,6.1,4
54744,/iueniOW4gbKeVqp0w5z3ptAevEP.jpg,53,0,0.550363,0,8.1,6
54731,/8bi5zuV8FeD6bfqTcjaK7WVBouZ.jpg,53,0,0.29247,0,6.9,5
54685,/iufHJciU76W76noUuYHfnUPVu3u.jpg,53,0,0.216996,0,6.4,4
54746,/oCbE8CHUqs1teHr5P2KfuTshCog.jpg,52,0,0.076477,0,4.3,2
54677,/fxBHF2VeFzmxfh9OTDRSkF3Fc8k.jpg,53,0,0.438135,0,6.6,4
54692,/rIe1y6PwaMjPAedGkGPkbrdhP3g.jpg,79,0,0.528624,0,6.4,7
54694,/bSxRXedpOPWozAOY1pNWqDviFUS.jpg,53,0,0.217652,0,7.6,6
142161,/7lbjv35841Z563uwYoLKowul4RT.jpg,79,0,0.154128,0,8.9,4
149255,/ysbYPdiXHRdGaeh8feVnwRRRx6v.jpg,77,0,0.505879,0,7.5,12
188509,/fcDm0DlPZrBB2vXM4pgOovV7bOS.jpg,79,0,0.248837,0,8.3,3
233466,/3HPCD2mXJ0OAdqf0jODyiUmPvsF.jpg,79,0,0.867766,0,8,2
232048,/juTUoFWlFGszsgTpGRtRSjlYdQx.jpg,0,0,0.015427,0,0,0
251425,/sYbc74tb2r9JWXCOszqsjzHlFih.jpg,78,0,0.24298,0,7,2
259679,/iMuDP5eKZQ0yG1fgFkkxxsMPP3J.jpg,104,0,0.106924,0,4.3,2
163814,/6owlxLD0LKnQlJ3Ck0r3liZcvVR.jpg,90,0,1.630406,0,4.9,13
336804,/6ZTAEaMvH1f72AXuwLXlDCG0bdi.jpg,97,1300000,6.49255,250000,8,378
163343,/rJj0FsSKTEIpCKSiag3pETo7S7Z.jpg,6,0,0.001262,0,0,0
337677,/xSIl7zldSG75nXVvtsZL7hJ2M0Y.jpg,103,0,2.388952,63802,6,36
101183,/mAsY2YpQ9cGYaWxAfVy9iu2hAZp.jpg,80,0,1.919569,0,7.2,6
77248,/mYvglUueaf8pb12Felc6iG210Ix.jpg,75,0,0.703821,0,5.3,8
62931,/jHqYtu8GupWYegVWWs2lFrnMkgd.jpg,125,0,3.292097,0,7.3,63
16224,/pAHGhVeLGzJC0dRF9LJ7bsw8i0C.jpg,55,0,0.240688,0,6,3
189227,/3kczoEGGSbow8X9JGSr87GiHGWm.jpg,138,310000,1.217786,12000000,7,11
66224,/fat1Fz46JfdwvlVkeinYGccRaXy.jpg,145,0,0.081031,0,5,1
69598,/hoOTmZH99TL4IwPPgaQP0YSMmgT.jpg,160,0,0.309296,0,6.3,5
191476,/34PeOFQczaCgqu8AwOaBo3GMAyj.jpg,45,1000000,1.672234,0,7.8,6
307261,/vrr0Rb805KDaAxFpAMfOtLPnxAT.jpg,60,0,2.00E-06,0,0,0
112456,/9bK0LyW3n6fUkGhRhOb7sMA7sZP.jpg,114,1000000,0.236664,0,4.7,5
348892,/fAVCr7rfEKbQzre4ETCFXNDV6U3.jpg,163,14000000,6.31224,98000000,7.7,165
76850,/a8YeFfFtJUKBvJKJl6hdJZ6jwip.jpg,145,0,0.517078,0,6.8,6
342003,/aIYDlMl7pX2Oopf9xwsNXzuNbTd.jpg,0,0,0.143823,0,3,1
267557,/eZjp1Ztt2KWCoER1IHuNYqi3rXG.jpg,0,0,1.615822,0,4.4,30
329134,/qXJTn2ZMhrbs4TawcZfoI2Ifwws.jpg,151,0,0.793723,0,4.9,12
55951,/80DH5lxvs6QjVdpFtqhpwh5fdIV.jpg,135,0,0.954289,0,4.4,10
62713,/tXSsoTCHkhRVtjewRjiOFZfKP9W.jpg,0,0,0.206132,0,6,3
42129,/l4b9ck066YSE8D0PRQVwisQWoP0.jpg,103,0,0.001586,0,7.4,4
